UserID,UserName,Age,Gender,Cluster,ClusterName,TotalCourses,TotalCategories,AvgSpending,TotalSpending,AvgRating,DiversityScore,LearningDepthIndex,PreferredCategory,PreferredLevel,EnrollmentFrequencyDays
U0349,Anika Sharma,27,Female,0,Premium / Career-Focused Learners,2,2,4891.09,9782.18,4.45,0.2,0.25,Digital Marketing,Beginner,35.0
U0350,Vihaan Gupta,33,Male,1,Explorers (Multi-Category Learners),8,5,2342.6775,18741.42,4.275,0.5,0.312,Data Science,Beginner,130.9
U0351,Arun Kumar,24,Male,2,Deep Specialists,5,1,1681.3440000000003,8406.720000000001,4.279999999999999,0.1,0.4,Cybersecurity,Intermediate,200.6
U0352,Ananya Patel,20,Female,1,Explorers (Multi-Category Learners),16,9,1465.2,23443.2,4.15625,0.9,0.438,Business Analytics,Beginner,54.1
U0353,Riya Krishnan,22,Female,1,Explorers (Multi-Category Learners),17,9,1375.1288235294116,23377.19,4.258823529411765,0.9,0.412,Cloud Computing,Beginner,54.3
U0354,Kiran Verma,24,Male,0,Premium / Career-Focused Learners,5,5,5688.486,28442.43,4.38,0.5,0.3,Data Science,Intermediate,210.0
U0355,Meera Mishra,36,Female,0,Premium / Career-Focused Learners,3,3,4899.98,14699.939999999999,4.166666666666667,0.3,0.5,AI & Machine Learning,Advanced,189.7
U0356,Vivaan Menon,19,Male,2,Deep Specialists,4,1,1046.3200000000002,4185.280000000001,4.0,0.1,0.5,Cloud Computing,Intermediate,178.8
U0357,Manoj Kumar,32,Male,2,Deep Specialists,7,1,1286.1828571428573,9003.28,4.271428571428571,0.1,0.286,Finance & Accounting,Beginner,132.9
U0358,Gokul Das,41,Male,1,Explorers (Multi-Category Learners),9,6,1480.3522222222223,13323.17,4.233333333333333,0.6,0.389,Mobile Development,Beginner,97.1
U0359,Pooja Verma,19,Male,1,Explorers (Multi-Category Learners),19,9,1516.891052631579,28820.93,4.205263157894737,0.9,0.447,Data Science,Intermediate,48.8
U0360,Aadhya Gupta,41,Male,1,Explorers (Multi-Category Learners),12,8,1366.1883333333335,16394.260000000002,4.266666666666667,0.8,0.333,Data Science,Beginner,68.2
U0361,Riya Raman,34,Female,1,Explorers (Multi-Category Learners),19,9,2330.920526315789,44287.49,4.126315789473685,0.9,0.368,Finance & Accounting,Beginner,46.2
U0362,Vihaan Kapoor,30,Female,1,Explorers (Multi-Category Learners),16,10,2006.439375,32103.03,4.06875,1.0,0.469,Business Analytics,Beginner,65.1
U0363,Aarohi Rao,34,Male,1,Explorers (Multi-Category Learners),16,9,1564.895,25038.32,4.0625,0.9,0.406,Design (UI/UX),Beginner,58.4
U0364,Pihu Chopra,18,Female,1,Explorers (Multi-Category Learners),19,10,1445.7536842105262,27469.32,4.221052631578948,1.0,0.553,Data Science,Advanced,54.9
U0365,Priya Iyer,38,Female,2,Deep Specialists,10,4,1580.574,15805.74,4.21,0.4,0.4,Cloud Computing,Intermediate,98.9
U0366,Neha Nair,19,Male,2,Deep Specialists,5,1,1569.5,7847.5,4.18,0.1,0.8,Data Science,Advanced,146.4
U0367,Ishaan Das,32,Female,0,Premium / Career-Focused Learners,4,4,2874.1625,11496.65,4.725,0.4,0.625,Cloud Computing,Intermediate,123.5
U0368,Arun Das,25,Other,1,Explorers (Multi-Category Learners),19,8,1300.2573684210527,24704.89,4.11578947368421,0.8,0.342,Cloud Computing,Beginner,47.0
U0369,Aarohi Raman,20,Male,0,Premium / Career-Focused Learners,3,3,5491.599999999999,16474.8,3.9333333333333336,0.3,0.5,Finance & Accounting,Beginner,201.3
U0370,Divya Menon,17,Male,0,Premium / Career-Focused Learners,4,4,4507.11,18028.44,4.225,0.4,0.5,AI & Machine Learning,Intermediate,238.2
U0371,Krishna Iyer,20,Female,1,Explorers (Multi-Category Learners),11,6,1861.3627272727272,20474.989999999998,4.118181818181818,0.6,0.318,Cybersecurity,Beginner,77.0
U0372,Karthik Mishra,17,Female,0,Premium / Career-Focused Learners,5,5,6115.4980000000005,30577.49,4.5600000000000005,0.5,0.6,Design (UI/UX),Advanced,33.2
U0373,Swathi Bose,30,Male,2,Deep Specialists,4,1,2728.0874999999996,10912.349999999999,4.1,0.1,0.5,Cloud Computing,Intermediate,123.2
U0374,Karthik Chopra,37,Female,2,Deep Specialists,8,1,2001.3187500000001,16010.550000000001,4.1,0.1,0.625,Design (UI/UX),Advanced,121.9
U0375,Sanjay Krishnan,32,Female,1,Explorers (Multi-Category Learners),15,10,1183.6093333333333,17754.14,4.113333333333333,1.0,0.5,Digital Marketing,Beginner,65.1
U0376,Saanvi Pillai,36,Female,2,Deep Specialists,7,1,2364.4399999999996,16551.079999999998,4.085714285714286,0.1,0.786,Design (UI/UX),Advanced,124.0
U0377,Lakshmi Krishnan,40,Female,1,Explorers (Multi-Category Learners),14,6,1651.2549999999999,23117.57,4.4,0.6,0.571,Digital Marketing,Advanced,71.2
U0378,Myra Subramanian,24,Female,2,Deep Specialists,7,1,1514.4214285714286,10600.95,4.171428571428572,0.1,0.286,AI & Machine Learning,Intermediate,140.3
U0379,Arun Krishnan,23,Male,2,Deep Specialists,4,1,1605.155,6420.62,4.025,0.1,0.625,Design (UI/UX),Advanced,200.0
U0380,Divya Reddy,19,Male,2,Deep Specialists,6,1,1870.9116666666666,11225.47,4.4,0.1,0.417,Business Analytics,Intermediate,100.7
U0381,Vikram Verma,33,Female,2,Deep Specialists,9,1,2953.641111111111,26582.77,4.199999999999999,0.1,0.222,Finance & Accounting,Beginner,105.2
U0382,Swathi Patel,17,Female,2,Deep Specialists,6,1,921.3183333333333,5527.91,4.166666666666667,0.1,0.167,Web Development,Beginner,107.7
U0383,Reyansh Raman,32,Male,1,Explorers (Multi-Category Learners),15,6,2492.7066666666665,37390.6,4.2,0.6,0.233,Cloud Computing,Beginner,58.7
U0384,Reyansh Mishra,28,Female,1,Explorers (Multi-Category Learners),14,8,1721.0264285714288,24094.370000000003,4.185714285714286,0.8,0.464,AI & Machine Learning,Beginner,70.2
U0385,Neha Sharma,43,Female,0,Premium / Career-Focused Learners,3,3,5435.8,16307.4,4.133333333333334,0.3,0.5,Cloud Computing,Intermediate,76.3
U0386,Meera Iyer,35,Male,1,Explorers (Multi-Category Learners),16,7,2359.986875,37759.79,3.98125,0.7,0.344,Finance & Accounting,Beginner,63.4
U0387,Divya Patel,38,Female,1,Explorers (Multi-Category Learners),13,9,1273.8623076923077,16560.21,4.053846153846154,0.9,0.269,Finance & Accounting,Beginner,73.9
U0388,Aditya Kapoor,39,Female,1,Explorers (Multi-Category Learners),17,10,2158.760588235294,36698.93,4.264705882352941,1.0,0.441,Design (UI/UX),Beginner,50.9
U0389,Reyansh Nair,38,Female,1,Explorers (Multi-Category Learners),14,8,1348.695714285714,18881.739999999998,4.207142857142857,0.8,0.357,Business Analytics,Intermediate,59.4
U0390,Vivaan Singh,30,Female,0,Premium / Career-Focused Learners,5,4,5702.174,28510.87,4.34,0.4,0.4,Finance & Accounting,Beginner,130.2
U0391,Naveen Kumar,22,Male,2,Deep Specialists,5,1,983.4,4917.0,4.0,0.1,0.1,Web Development,Beginner,192.8
U0392,Aarohi Mishra,22,Female,0,Premium / Career-Focused Learners,5,5,5491.273999999999,27456.37,4.24,0.5,0.3,Data Science,Intermediate,109.0
U0393,Diya Rao,29,Male,2,Deep Specialists,6,1,2084.8483333333334,12509.09,4.4,0.1,0.583,Business Analytics,Intermediate,133.2
U0394,Gokul Pillai,35,Male,2,Deep Specialists,6,1,863.9433333333333,5183.66,4.066666666666666,0.1,0.167,Web Development,Beginner,98.5
U0395,Vikram Bose,38,Female,1,Explorers (Multi-Category Learners),14,9,1150.8592857142855,16112.029999999999,4.078571428571428,0.9,0.321,Data Science,Beginner,66.4
U0396,Pooja Kumar,24,Male,2,Deep Specialists,4,1,1125.935,4503.74,4.35,0.1,0.625,Data Science,Advanced,224.8
U0397,Swathi Singh,43,Male,1,Explorers (Multi-Category Learners),12,7,2136.52,25638.239999999998,4.233333333333333,0.7,0.417,Data Science,Intermediate,80.8
U0398,Lakshmi Kumar,43,Female,0,Premium / Career-Focused Learners,4,4,5298.22,21192.88,4.55,0.4,0.25,Cloud Computing,Beginner,228.5
U0399,Riya Sharma,18,Male,0,Premium / Career-Focused Learners,4,4,4031.71,16126.84,4.275,0.4,0.375,Design (UI/UX),Beginner,157.2
U0400,Vivaan Kapoor,37,Male,1,Explorers (Multi-Category Learners),13,7,1187.843076923077,15441.960000000001,4.246153846153846,0.7,0.462,Data Science,Beginner,79.2
U0401,Vikram Singh,17,Female,0,Premium / Career-Focused Learners,2,2,5844.719999999999,11689.439999999999,4.4,0.2,0.0,Finance & Accounting,Beginner,37.0
U0402,Myra Kapoor,44,Female,0,Premium / Career-Focused Learners,3,3,5336.393333333333,16009.18,4.433333333333334,0.3,0.333,Data Science,Intermediate,251.7
U0403,Saanvi Kapoor,31,Male,2,Deep Specialists,4,1,2222.6375,8890.55,4.0,0.1,0.375,Mobile Development,Beginner,101.2
U0404,Aditya Bose,17,Female,1,Explorers (Multi-Category Learners),18,9,1275.4055555555556,22957.3,4.133333333333333,0.9,0.278,AI & Machine Learning,Beginner,56.2
U0405,Suresh Reddy,21,Male,2,Deep Specialists,4,1,2256.2675,9025.07,4.45,0.1,0.375,Digital Marketing,Beginner,246.2
U0406,Sai Singh,44,Female,2,Deep Specialists,7,1,2820.6585714285716,19744.61,4.128571428571428,0.1,0.214,Finance & Accounting,Beginner,108.1
U0407,Diya Menon,32,Female,1,Explorers (Multi-Category Learners),10,8,1818.2599999999998,18182.6,4.14,0.8,0.65,Business Analytics,Advanced,99.5
U0408,Krishna Chopra,35,Other,1,Explorers (Multi-Category Learners),16,9,1543.9125,24702.6,4.18125,0.9,0.531,Finance & Accounting,Advanced,66.1
U0409,Suresh Mishra,20,Female,0,Premium / Career-Focused Learners,4,4,4479.79,17919.16,4.325,0.4,0.5,Design (UI/UX),Intermediate,174.0
U0410,Suresh Iyer,19,Female,1,Explorers (Multi-Category Learners),16,9,1598.423125,25574.77,4.175,0.9,0.469,Data Science,Beginner,63.8
U0411,Meera Sharma,33,Female,2,Deep Specialists,5,1,1634.6779999999999,8173.389999999999,4.279999999999999,0.1,0.4,Cybersecurity,Intermediate,98.4
U0412,Ayaan Raman,33,Male,2,Deep Specialists,2,2,3079.76,6159.52,4.2,0.2,0.25,Design (UI/UX),Intermediate,107.5
U0413,Suresh Gupta,28,Male,0,Premium / Career-Focused Learners,4,3,4351.985,17407.94,4.225,0.3,0.5,Digital Marketing,Beginner,226.2
U0414,Suresh Nair,44,Female,1,Explorers (Multi-Category Learners),11,6,2938.0981818181817,32319.079999999998,4.2727272727272725,0.6,0.455,Design (UI/UX),Beginner,73.6
U0415,Arjun Raman,30,Male,0,Premium / Career-Focused Learners,3,3,6321.2,18963.6,4.333333333333333,0.3,0.333,Data Science,Intermediate,229.0
U0416,Ayaan Reddy,37,Female,1,Explorers (Multi-Category Learners),16,9,1736.560625,27784.97,4.36875,0.9,0.5,Cybersecurity,Intermediate,50.2
U0417,Aditya Verma,22,Male,1,Explorers (Multi-Category Learners),15,8,792.2386666666666,11883.58,3.9466666666666668,0.8,0.4,Data Science,Beginner,62.5
U0418,Pihu Das,19,Female,2,Deep Specialists,7,1,625.79,4380.53,4.1,0.1,0.714,Cloud Computing,Advanced,127.9
U0419,Krishna Krishnan,44,Male,1,Explorers (Multi-Category Learners),10,7,1592.7620000000002,15927.62,4.16,0.7,0.55,Business Analytics,Advanced,76.6
U0420,Sanjay Subramanian,25,Male,1,Explorers (Multi-Category Learners),18,10,1790.8777777777777,32235.8,4.199999999999999,1.0,0.361,Data Science,Beginner,47.8
U0421,Swathi Reddy,21,Female,2,Deep Specialists,4,1,1574.3875,6297.55,4.25,0.1,0.375,Business Analytics,Beginner,158.5
U0422,Priya Nair,40,Male,1,Explorers (Multi-Category Learners),18,7,1933.1950000000002,34797.51,4.300000000000001,0.7,0.333,Business Analytics,Beginner,60.4
U0423,Vikram Kapoor,33,Female,1,Explorers (Multi-Category Learners),19,8,1500.9963157894738,28518.93,4.268421052631578,0.8,0.342,Finance & Accounting,Beginner,54.9
U0424,Priya Gupta,30,Male,2,Deep Specialists,7,1,1846.6714285714286,12926.7,4.314285714285714,0.1,0.571,Data Science,Advanced,76.6
U0425,Aditya Kumar,37,Male,0,Premium / Career-Focused Learners,2,2,6608.514999999999,13217.029999999999,4.2,0.2,0.75,Cybersecurity,Intermediate,344.0
U0426,Aadhya Raman,19,Female,2,Deep Specialists,5,1,1637.352,8186.76,4.24,0.1,0.2,Finance & Accounting,Beginner,107.8
U0427,Suresh Chopra,44,Male,1,Explorers (Multi-Category Learners),9,6,851.5933333333334,7664.34,4.266666666666667,0.6,0.556,AI & Machine Learning,Intermediate,108.1
U0428,Naveen Verma,17,Female,2,Deep Specialists,5,1,2102.79,10513.95,4.04,0.1,0.3,Mobile Development,Beginner,152.0
U0429,Aadhya Kapoor,36,Female,1,Explorers (Multi-Category Learners),18,8,1647.4805555555556,29654.65,4.122222222222223,0.8,0.389,AI & Machine Learning,Intermediate,57.1
U0430,Karthik Pillai,37,Female,1,Explorers (Multi-Category Learners),16,8,1878.43125,30054.9,4.0625,0.8,0.656,Data Science,Advanced,63.1
U0431,Krishna Bose,39,Female,0,Premium / Career-Focused Learners,3,3,6723.05,20169.15,4.633333333333334,0.3,0.333,Cybersecurity,Intermediate,269.3
U0432,Aadhya Iyer,17,Female,1,Explorers (Multi-Category Learners),13,8,1899.436923076923,24692.68,4.2,0.8,0.385,AI & Machine Learning,Intermediate,82.5
U0433,Kiran Menon,19,Female,1,Explorers (Multi-Category Learners),18,7,1777.556111111111,31996.01,4.227777777777778,0.7,0.361,AI & Machine Learning,Beginner,54.4
U0434,Myra Patel,34,Male,2,Deep Specialists,7,1,1740.3400000000001,12182.380000000001,4.214285714285714,0.1,0.571,Cloud Computing,Intermediate,78.0
U0435,Ishaan Kapoor,41,Male,2,Deep Specialists,7,1,938.9342857142856,6572.539999999999,4.128571428571428,0.1,0.143,Web Development,Beginner,97.7
U0436,Diya Nair,26,Male,2,Deep Specialists,5,1,1970.5120000000002,9852.560000000001,4.279999999999999,0.1,0.3,Digital Marketing,Beginner,202.6
U0437,Vihaan Reddy,38,Male,1,Explorers (Multi-Category Learners),11,7,1763.8354545454545,19402.19,4.263636363636364,0.7,0.636,Data Science,Advanced,82.2
U0438,Rohan Sharma,42,Female,1,Explorers (Multi-Category Learners),12,8,2196.4925,26357.91,4.108333333333333,0.8,0.458,Digital Marketing,Beginner,81.9
U0439,Diya Gupta,19,Female,1,Explorers (Multi-Category Learners),11,7,2030.1872727272728,22332.06,4.163636363636363,0.7,0.273,Data Science,Beginner,96.5
U0440,Vivaan Reddy,24,Male,1,Explorers (Multi-Category Learners),10,5,1466.406,14664.06,4.13,0.5,0.55,AI & Machine Learning,Advanced,100.4
U0441,Priya Mishra,30,Male,2,Deep Specialists,6,1,1222.0283333333334,7332.17,4.1499999999999995,0.1,0.083,Web Development,Beginner,123.8
U0442,Ayaan Iyer,40,Male,0,Premium / Career-Focused Learners,5,5,5076.9800000000005,25384.9,4.4,0.5,0.4,Cybersecurity,Intermediate,208.6
U0443,Swathi Nair,34,Female,2,Deep Specialists,5,1,1954.092,9770.460000000001,4.0600000000000005,0.1,0.5,Data Science,Beginner,165.0
U0444,Pooja Mishra,31,Female,0,Premium / Career-Focused Learners,2,2,5666.915,11333.83,4.35,0.2,0.25,Mobile Development,Beginner,431.5
U0445,Aditya Mishra,38,Male,2,Deep Specialists,7,1,1020.8771428571429,7146.14,4.128571428571428,0.1,0.143,Web Development,Beginner,120.6
U0446,Arjun Iyer,39,Female,2,Deep Specialists,5,1,1919.97,9599.85,4.04,0.1,0.3,Mobile Development,Beginner,79.2
U0447,Manoj Singh,18,Female,1,Explorers (Multi-Category Learners),13,8,1222.896923076923,15897.66,4.076923076923077,0.8,0.462,Data Science,Beginner,61.6
U0448,Harini Subramanian,43,Male,2,Deep Specialists,5,1,1418.196,7090.98,4.04,0.1,0.3,Mobile Development,Beginner,144.6
U0449,Sneha Raman,26,Female,2,Deep Specialists,8,1,2004.06375,16032.51,4.225,0.1,0.375,Digital Marketing,Beginner,84.0
U0450,Karthik Raman,18,Female,1,Explorers (Multi-Category Learners),8,7,1939.2425,15513.94,4.3875,0.7,0.438,Cloud Computing,Beginner,108.1
U0451,Meera Subramanian,42,Male,1,Explorers (Multi-Category Learners),18,7,1031.9722222222222,18575.5,4.15,0.7,0.556,Cloud Computing,Advanced,56.6
U0452,Reyansh Patel,33,Male,0,Premium / Career-Focused Learners,5,5,5302.4,26512.0,4.36,0.5,0.6,Digital Marketing,Advanced,98.2
U0453,Sneha Patel,24,Male,1,Explorers (Multi-Category Learners),14,7,1231.9657142857143,17247.52,4.164285714285714,0.7,0.429,Data Science,Beginner,74.9
U0454,Anika Kumar,17,Male,1,Explorers (Multi-Category Learners),13,9,1095.4838461538461,14241.29,4.269230769230769,0.9,0.462,Business Analytics,Beginner,78.0
U0455,Sai Iyer,25,Female,2,Deep Specialists,6,1,2177.72,13066.32,3.8166666666666664,0.1,0.333,AI & Machine Learning,Beginner,96.7
U0456,Ayaan Subramanian,27,Female,0,Premium / Career-Focused Learners,4,4,5195.385,20781.54,4.475,0.4,0.125,Finance & Accounting,Beginner,205.8
U0457,Naveen Nair,38,Male,2,Deep Specialists,9,1,2359.084444444444,21231.76,4.199999999999999,0.1,0.222,Finance & Accounting,Beginner,105.6
U0458,Aadhya Reddy,32,Male,2,Deep Specialists,4,1,1445.985,5783.94,4.0,0.1,0.375,Mobile Development,Beginner,265.0
U0459,Kiran Kumar,23,Male,1,Explorers (Multi-Category Learners),18,8,1157.1144444444444,20828.059999999998,4.133333333333334,0.8,0.444,Cloud Computing,Beginner,57.3
U0460,Lakshmi Pillai,26,Male,2,Deep Specialists,9,1,1400.6344444444444,12605.71,4.211111111111111,0.1,0.556,Cloud Computing,Intermediate,100.6
U0461,Gokul Kapoor,39,Female,1,Explorers (Multi-Category Learners),10,5,2135.814,21358.14,4.12,0.5,0.4,Cloud Computing,Intermediate,88.9
U0462,Kiran Sharma,42,Male,0,Premium / Career-Focused Learners,4,4,5181.8375,20727.35,4.3,0.4,0.375,Digital Marketing,Beginner,144.0
U0463,Harini Gupta,19,Male,2,Deep Specialists,7,1,1362.777142857143,9539.44,4.128571428571428,0.1,0.143,Web Development,Beginner,84.9
U0464,Vihaan Rao,34,Male,1,Explorers (Multi-Category Learners),9,6,1612.0877777777778,14508.789999999999,4.111111111111111,0.6,0.611,Cloud Computing,Advanced,90.6
U0465,Karthik Kumar,41,Female,1,Explorers (Multi-Category Learners),10,7,1345.846,13458.46,4.13,0.7,0.2,Design (UI/UX),Beginner,98.4
U0466,Aarav Rao,40,Male,1,Explorers (Multi-Category Learners),14,7,1628.1321428571428,22793.85,4.0928571428571425,0.7,0.321,AI & Machine Learning,Beginner,71.0
U0467,Ishaan Bose,29,Female,1,Explorers (Multi-Category Learners),9,7,1467.8366666666668,13210.53,4.033333333333333,0.7,0.389,Cybersecurity,Beginner,112.7
U0468,Sai Mishra,44,Male,1,Explorers (Multi-Category Learners),15,8,1579.8053333333335,23697.08,4.12,0.8,0.6,Data Science,Advanced,65.1
U0469,Rohan Bose,42,Female,2,Deep Specialists,9,1,2481.6033333333335,22334.43,4.199999999999999,0.1,0.222,Finance & Accounting,Beginner,89.1
U0470,Ananya Kapoor,23,Female,2,Deep Specialists,5,1,1972.792,9863.96,4.04,0.1,0.3,Mobile Development,Beginner,168.0
U0471,Harini Raman,41,Male,1,Explorers (Multi-Category Learners),12,9,1300.0049999999999,15600.06,4.058333333333334,0.9,0.292,Web Development,Beginner,82.9
U0472,Aadhya Mishra,20,Male,2,Deep Specialists,8,5,646.55875,5172.47,3.9375,0.5,0.438,Data Science,Beginner,80.5
U0473,Riya Bose,29,Female,1,Explorers (Multi-Category Learners),18,10,1411.6277777777777,25409.3,4.199999999999999,1.0,0.444,Digital Marketing,Beginner,48.9
U0474,Vikram Mishra,36,Female,0,Premium / Career-Focused Learners,3,2,6228.056666666666,18684.17,4.5,0.2,0.0,Finance & Accounting,Beginner,91.0
U0475,Pihu Verma,17,Male,1,Explorers (Multi-Category Learners),8,8,927.33875,7418.71,4.2875,0.8,0.438,Data Science,Intermediate,111.0
U0476,Aarav Menon,24,Male,2,Deep Specialists,9,1,1480.4811111111112,13324.33,4.033333333333333,0.1,0.333,AI & Machine Learning,Beginner,75.4
U0477,Pihu Menon,30,Female,0,Premium / Career-Focused Learners,2,1,6290.955,12581.91,4.55,0.1,0.25,Cloud Computing,Beginner,112.5
U0478,Riya Patel,32,Female,2,Deep Specialists,6,1,1844.8716666666667,11069.23,3.966666666666667,0.1,0.333,AI & Machine Learning,Beginner,162.0
U0479,Vikram Subramanian,30,Male,0,Premium / Career-Focused Learners,2,2,5619.82,11239.64,4.5,0.2,0.25,Cloud Computing,Beginner,185.5
U0480,Diya Reddy,28,Female,1,Explorers (Multi-Category Learners),14,6,1643.0564285714286,23002.79,4.228571428571429,0.6,0.464,Design (UI/UX),Beginner,76.9
U0481,Divya Chopra,35,Male,0,Premium / Career-Focused Learners,5,5,5339.0199999999995,26695.1,4.42,0.5,0.2,Cloud Computing,Beginner,162.8
U0482,Vihaan Raman,39,Female,1,Explorers (Multi-Category Learners),15,9,1052.394,15785.91,4.173333333333334,0.9,0.4,Data Science,Beginner,63.8
U0483,Arjun Patel,31,Male,1,Explorers (Multi-Category Learners),10,7,1014.8970000000002,10148.970000000001,4.11,0.7,0.4,Finance & Accounting,Beginner,94.8
U0484,Lakshmi Subramanian,44,Male,2,Deep Specialists,5,1,1781.172,8905.86,4.279999999999999,0.1,0.4,Cybersecurity,Intermediate,204.2
U0485,Priya Singh,18,Male,2,Deep Specialists,2,1,5114.8150000000005,10229.630000000001,4.0,0.1,0.0,Finance & Accounting,Beginner,160.0
U0486,Vihaan Patel,18,Female,0,Premium / Career-Focused Learners,2,2,5040.43,10080.86,4.15,0.2,0.0,Digital Marketing,Beginner,129.5
U0487,Reyansh Pillai,39,Male,1,Explorers (Multi-Category Learners),16,8,1325.154375,21202.47,4.25625,0.8,0.531,Design (UI/UX),Advanced,60.7
U0488,Pihu Patel,38,Male,1,Explorers (Multi-Category Learners),14,8,1359.8214285714287,19037.5,4.2,0.8,0.357,Digital Marketing,Beginner,65.7
U0489,Manoj Mishra,35,Male,0,Premium / Career-Focused Learners,2,2,6982.535,13965.07,4.15,0.2,0.5,Design (UI/UX),Advanced,28.0
U0490,Naveen Reddy,41,Male,1,Explorers (Multi-Category Learners),17,8,2152.926470588235,36599.75,4.135294117647058,0.8,0.353,AI & Machine Learning,Beginner,56.3
U0491,Saanvi Rao,42,Other,0,Premium / Career-Focused Learners,5,4,3914.19,19570.95,4.24,0.4,0.4,Finance & Accounting,Beginner,86.6
U0492,Harini Reddy,38,Male,0,Premium / Career-Focused Learners,2,2,3415.51,6831.02,4.45,0.2,0.5,Cloud Computing,Intermediate,168.0
U0493,Rohan Reddy,42,Female,2,Deep Specialists,8,1,1601.68625,12813.49,4.075,0.1,0.312,AI & Machine Learning,Beginner,127.5
U0494,Pooja Iyer,42,Female,1,Explorers (Multi-Category Learners),19,8,1842.2699999999998,35003.13,4.136842105263158,0.8,0.447,Web Development,Beginner,54.8
U0495,Pihu Gupta,38,Female,2,Deep Specialists,7,1,1975.7242857142858,13830.07,4.371428571428572,0.1,0.5,Business Analytics,Intermediate,95.3
U0496,Swathi Verma,33,Male,1,Explorers (Multi-Category Learners),12,8,1402.5183333333334,16830.22,4.175,0.8,0.375,Web Development,Beginner,74.6
U0497,Deepak Krishnan,36,Male,0,Premium / Career-Focused Learners,3,3,6356.696666666667,19070.09,4.166666666666667,0.3,0.667,AI & Machine Learning,Intermediate,15.0
U0498,Saanvi Patel,26,Male,2,Deep Specialists,8,1,1820.33,14562.64,4.225,0.1,0.375,Digital Marketing,Beginner,102.2
U0499,Harini Das,22,Male,2,Deep Specialists,2,2,3774.4350000000004,7548.870000000001,4.15,0.2,0.5,AI & Machine Learning,Advanced,21.5
U0500,Deepak Reddy,31,Male,1,Explorers (Multi-Category Learners),8,6,2853.73125,22829.85,4.275,0.6,0.625,AI & Machine Learning,Advanced,127.6
U0501,Vivaan Raman,38,Female,0,Premium / Career-Focused Learners,4,4,4911.43,19645.72,4.375,0.4,0.5,Data Science,Intermediate,194.2
U0502,Divya Subramanian,27,Male,2,Deep Specialists,8,1,1776.49375,14211.95,4.225,0.1,0.375,Digital Marketing,Beginner,128.9
U0503,Divya Singh,44,Male,1,Explorers (Multi-Category Learners),9,7,842.5066666666667,7582.56,4.377777777777777,0.7,0.278,Data Science,Beginner,99.8
U0504,Anika Kapoor,21,Female,1,Explorers (Multi-Category Learners),15,9,1841.218,27618.27,4.286666666666666,0.9,0.367,Design (UI/UX),Beginner,68.5
U0505,Ishaan Patel,17,Male,2,Deep Specialists,7,1,1232.6042857142857,8628.23,4.014285714285714,0.1,0.714,Cloud Computing,Advanced,143.1
U0506,Kiran Krishnan,24,Female,2,Deep Specialists,7,1,876.7914285714286,6137.54,4.128571428571428,0.1,0.143,Web Development,Beginner,133.3
U0507,Manoj Iyer,37,Female,0,Premium / Career-Focused Learners,5,5,5362.246,26811.23,4.62,0.5,0.4,Cloud Computing,Intermediate,114.6
U0508,Sneha Mishra,44,Male,1,Explorers (Multi-Category Learners),17,8,2037.4376470588236,34636.44,4.276470588235294,0.8,0.441,Business Analytics,Intermediate,52.2
U0509,Suresh Sharma,28,Female,1,Explorers (Multi-Category Learners),9,6,2430.4066666666668,21873.66,4.188888888888889,0.6,0.389,Cloud Computing,Beginner,104.4
U0510,Karthik Das,28,Female,2,Deep Specialists,9,1,1465.7277777777776,13191.55,4.033333333333333,0.1,0.333,AI & Machine Learning,Beginner,103.7
U0511,Sanjay Mishra,21,Female,1,Explorers (Multi-Category Learners),12,9,1968.1775,23618.13,4.1000000000000005,0.9,0.417,Design (UI/UX),Beginner,83.8
U0512,Harini Krishnan,23,Male,2,Deep Specialists,7,1,2000.8285714285716,14005.800000000001,4.128571428571428,0.1,0.786,Data Science,Advanced,101.9
U0513,Myra Chopra,20,Male,0,Premium / Career-Focused Learners,5,5,5090.382,25451.91,4.46,0.5,0.4,Digital Marketing,Beginner,189.8
U0514,Aarohi Singh,22,Female,0,Premium / Career-Focused Learners,5,5,5344.88,26724.4,4.54,0.5,0.2,Digital Marketing,Beginner,174.6
U0515,Arun Menon,29,Male,0,Premium / Career-Focused Learners,2,2,4405.11,8810.22,4.1,0.2,0.75,Cloud Computing,Intermediate,223.0
U0516,Pooja Raman,36,Male,0,Premium / Career-Focused Learners,4,3,5846.9975,23387.99,4.2,0.3,0.25,Cloud Computing,Intermediate,253.5
U0517,Priya Rao,31,Male,1,Explorers (Multi-Category Learners),17,9,1284.0905882352943,21829.54,4.170588235294118,0.9,0.5,Cloud Computing,Beginner,49.7
U0518,Vivaan Das,19,Female,2,Deep Specialists,5,1,1466.3539999999998,7331.7699999999995,4.04,0.1,0.3,Mobile Development,Beginner,185.4
U0519,Ayaan Singh,39,Male,2,Deep Specialists,6,1,1786.305,10717.83,4.266666666666667,0.1,0.417,Digital Marketing,Beginner,77.8
U0520,Sai Rao,24,Female,0,Premium / Career-Focused Learners,3,3,3737.9300000000003,11213.79,4.366666666666667,0.3,0.5,Cybersecurity,Intermediate,299.3
U0521,Myra Raman,36,Female,1,Explorers (Multi-Category Learners),13,9,1626.2761538461539,21141.59,4.246153846153846,0.9,0.538,Cloud Computing,Advanced,79.6
U0522,Naveen Sharma,32,Female,2,Deep Specialists,5,1,2509.892,12549.46,3.7399999999999998,0.1,0.4,AI & Machine Learning,Intermediate,152.0
